	d1	d2
81	-0.6781769613498558	0.025596846312664446
82	-0.6943783620697819	0.05265454835394165
83	-0.7190793972151687	0.03633393124227004
84	-0.7494788906432079	0.014581003309020778
85	-0.7602656932337406	0.00011800113198985466
86	-0.7519105182118077	-0.013908304198129724
87	-0.7568760411868699	-0.006674619438369274
88	-0.7494876399083448	0.00841019760345562
89	-0.7141920189005844	-0.007836186489597415
90	-0.7110320104743574	-4.636291445092285e-05
91	-0.7247418723217073	0.008035625018628156
92	-0.7173597555101019	0.01344541271056915
93	-0.7224128714734063	0.017131486765088407
94	-0.7088050278267359	-0.0008348681901285415
95	-0.708866582250317	0.02583624926412673
96	-0.7296268715736213	0.033321552147779494
97	-0.7506345323644331	0.008599124565154654
98	-0.7564689819432492	-0.0023798415245442515
99	-0.7563934980779063	-0.0025267241556003817
100	-0.7400922979584212	-0.005844377512279199
101	-0.7402714645855047	-0.008101893931607386
102	-0.701412873397493	-0.012077159940251022
103	-0.7228808492776755	0.0037404889977368924
104	-0.714883439919649	-0.011171887073694957
105	-0.7388150538903848	0.02135219265144817
106	-0.7488045516121185	0.011312919200399398
107	-0.746422500135522	-0.00870440720592434
108	-0.7334028691323041	-0.02555918879833164
109	-0.7325564899921813	-0.021855689203941916
110	-0.7347918723982851	-0.023847109351459533
111	-0.7426662577458848	-0.017903067913858064
112	-0.7414945826454061	-0.019747898215901852
113	-0.739903042180746	-0.020547813545456664
114	-0.7308140683419453	-0.02776218420808086
115	-0.746538536994141	-0.01903042509122933
116	-0.753771090194346	-0.00810860533132045
117	-0.7557388526752168	-0.002885184827560525
118	-0.7490464165663955	0.013385790511749856
119	-0.7546851003219233	-0.0002481325568433382
120	-0.7600958227690928	-0.004473913182822701
121	-0.7516564536680941	-0.015250035951211759
122	-0.7407486209951303	-0.02354414295220003
123	-0.7511890771471663	-0.008554008591472942
124	-0.7467717308857922	0.012600574778784889
125	-0.7523112097604495	-0.002590070790293503
126	-0.7382368194904101	-0.019419202461752504
127	-0.7142754440678029	-0.033235975572775314
128	-0.7334031894336925	-0.01957181679582482
129	-0.7201912025118749	-0.038821497396481996
130	-0.7094955646776127	-0.03923466004293508
131	-0.705197187936153	-0.036941166466879984
132	-0.7109693201146311	-0.03625189524106251
133	-0.7173498730171812	-0.029110869987188252
134	-0.7130771044723047	-0.03167526349233985
135	-0.7030138036091286	-0.04162681286749431
136	-0.723450556314841	-0.03234592979804722
137	-0.7308754629680613	-0.024374003021198135
138	-0.7171816554116133	-0.03194517415579218
139	-0.7167030297392121	-0.025080415971992797
140	-0.712500536192644	-0.03269084079474838
141	-0.702409844618333	-0.0379441120432581
142	-0.6898224830211679	-0.0520631156754723
143	-0.6844624356003581	-0.04649311570102805
144	-0.6847529837914839	-0.041011586979931076
145	-0.6779642816216604	-0.04225456845457954
146	-0.6967800380738313	-0.030443514302663805
147	-0.7020526008959134	-0.03460498596812289
148	-0.7131047422340709	-0.018395486072190662
149	-0.6980596892988575	-0.04147634524251816
150	-0.739272977737865	-0.01713858694283022
151	-0.705977292903797	-0.04262413145653387
152	-0.7199848138580668	-0.02711599143382675
153	-0.7183242348148914	-0.03301818487502991
154	-0.7074773289875327	-0.03616640297547635
155	-0.7472892133160763	-0.005646080333695634
156	-0.739819295327917	-0.02122671373920771
157	-0.7316853910736507	-0.02657691156445469
158	-0.7115333503855849	-0.03485584074738262
159	-0.707024803137013	-0.03394761151223863
160	-0.6804510557277704	-0.04909964754231264
161	-0.6838598082146105	-0.03492216375409736
162	-0.6766075651337612	-0.049532543716590466
163	-0.7259179055834334	-0.016901340716844206
164	-0.7340461211659046	-0.021295943764518786
165	-0.7005663654488136	-0.03495923822140668
166	-0.6960387112791677	-0.0286422932997529
167	-0.6772508233201299	-0.03937284493411703
168	-0.6470688861954265	-0.052166375069267086
169	-0.6521727051322262	-0.03952740256332523
170	-0.6614328390915577	-0.04187837815108776
171	-0.7039825508510746	-0.034445078601294504
172	-0.7273719275915982	-0.02329702500498851
173	-0.6784108915196424	-0.04835646318856165
174	-0.7093041864134919	-0.016382969556669198
175	-0.6784069071664297	-0.04614396448870792
176	-0.714556634175583	-0.021462006372898173
177	-0.6983349767765376	-0.042490348330708354
178	-0.7225186774202965	-0.03343574210346943
179	-0.7052453486751926	-0.03825744475955941
180	-0.6956590718587096	-0.041227644035216116
181	-0.6845122903999837	-0.04926783167751523
182	-0.6744075000799534	-0.047891035428625515
183	-0.6469491474896928	-0.054913881265726744
184	-0.6472023659651952	-0.05800098630296097
185	-0.6499092604882775	-0.05470478339685745
186	-0.6321854305724203	-0.06981857630589627
187	-0.6285674555863637	-0.05646590405278138
188	-0.6489604418981412	-0.04315709145192421
189	-0.6483605312468848	-0.054404094946370385
190	-0.639336479736268	-0.058721470522234594
191	-0.6681177281039977	-0.03842438845537153
192	-0.6577955631544012	-0.06133964037834805
193	-0.6474076722339575	-0.046578919959471915
194	-0.6367222020186128	-0.05501404870060109
195	-0.6383124606612893	-0.0533102916665242
196	-0.6774688231273953	-0.035360166179077945
197	-0.6825868745445081	-0.046444899509886
198	-0.6949616141837843	-0.04417240212860358
199	-0.6942239635944423	-0.04122351111183504
200	-0.6766216781832752	-0.048272685189547956
201	-0.6746331055202234	-0.05007710203473432
202	-0.6615074861835117	-0.05835540370422557
203	-0.6816808545317883	-0.0360504267676823
204	-0.6544348355890548	-0.05590728718236635
205	-0.6693527948041106	-0.04469919572017832
206	-0.6994878794593059	-0.033703488466647835
207	-0.6990548453880099	-0.025706504137189237
208	-0.6882563596991007	-0.032576673587188534
209	-0.6683409163762397	-0.0457526951934707
210	-0.6979903133924683	-0.03391882100034781
211	-0.6616207401758962	-0.04697592280099308
212	-0.6389596722745636	-0.05776302981339109
213	-0.6309637654443159	-0.05477204071940865
214	-0.6607456013209885	-0.04147298438369002
215	-0.6480279158996689	-0.051590482768093304
216	-0.635853329428144	-0.060161786599316765
217	-0.7030137431143831	-0.006612090314273872
218	-0.7263671849673391	-0.019968518600926046
219	-0.7256736904003448	-0.02995998046283395
220	-0.713357318202045	-0.040562683111547385
221	-0.6913312960552399	-0.04459448040111452
222	-0.6813936555194664	-0.04727773868140603
223	-0.6832291689247091	-0.041893116107170746
224	-0.7193037185976753	-0.015837077178830587
225	-0.7117627720110922	-0.026475278523895127
226	-0.7365467159560097	-0.014704380811535071
227	-0.7282156394654801	-0.03039890847585313
228	-0.7025838871396487	-0.03872478611255184
229	-0.7096840061619357	-0.02933766781488711
230	-0.6813890046295948	-0.04608105336969532
231	-0.65820225777972	-0.05437208782161653
232	-0.6495044002076934	-0.05048776448885726
233	-0.6771405725796397	-0.03255403138433264
234	-0.7039802120469966	-0.03789905230606779
235	-0.6911792283761563	-0.047108987925277304
236	-0.6822856828988733	-0.04783375236026361
237	-0.703946118731749	-0.0335544357418597
238	-0.7058561596577086	-0.03649380476932224
239	-0.6817836562165714	-0.05002738287845378
240	-0.6630860549002746	-0.057199238522908244
241	-0.680917639757271	-0.04544120707118115
242	-0.6946912016851893	-0.025132230491871
243	-0.6791630767300894	-0.04247010769950212
244	-0.690804328622513	-0.03704327209700268
245	-0.7092288952974969	-0.028482818194049804
246	-0.7115332222784975	-0.030045767948370498
247	-0.6949598356084377	-0.04465057506644958
248	-0.6929607886615213	-0.04436408123868674
249	-0.7253518296380622	-0.015533854851213318
250	-0.723804377218381	-0.016168773260680804
251	-0.7200918185151048	-0.011802173517075158
252	-0.7085235697486453	-0.024459320899120642
253	-0.7182951543781148	-0.03094663476964272
254	-0.715787004698907	-0.035727007359974874
255	-0.711629113997737	-0.03972623502261254
256	-0.718393317499554	-0.02596522193646286
257	-0.7300235893599235	-0.01687156299750303
258	-0.7321589689454534	-0.01835773839801353
259	-0.7323845805663265	-0.016227253952400576
260	-0.7280783213022041	-0.01068329555089844
261	-0.7445199643347035	-0.018768361708879154
262	-0.7507049709343038	-0.020945175829458398
263	-0.7525521009124982	-0.008465845193628356
264	-0.7465435430127969	-0.011987044096222312
265	-0.7251094150258842	-0.027969927875231882
266	-0.7196003717024596	-0.029523130836291708
267	-0.7294042310583554	-0.02305721147084761
268	-0.7283531957787422	-0.029160194112106082
269	-0.7284657943591027	-0.03116435790448795
270	-0.7460658576651841	-0.007867504568520563
271	-0.7371426617968398	-0.01377954664311638
272	-0.7339586691769026	-0.021751576047607333
273	-0.7403743613540203	-0.016528366488622995
274	-0.7528163266285178	-0.00810514702861366
275	-0.7359178937866088	-0.025517501535037585
276	-0.7478758817361892	-0.018531508064096307
277	-0.7421027962619888	-0.016010674191779983
278	-0.7524991947126701	-0.007076161958663974
279	-0.751631179835354	-0.003358780736733692
280	-0.7477234297402116	-0.0035009152934799615
281	-0.7488892962851122	-0.004230531387613372
282	-0.7514377121234277	-0.010624888786140096
283	-0.7464245696570333	-0.022306577290437824
284	-0.7486840364225311	-0.006060103239371314
285	-0.7494759470602823	-0.002072097486658328
286	-0.7439966015899079	-0.011568382392376321
287	-0.7495624355789611	-0.0017985239850578896
288	-0.7516956918431397	-0.00413027658188994
289	-0.7388815341735034	-0.0030841727192536064
290	-0.7400223244042538	0.002562432508080227
291	-0.7345811343373245	0.0049432235838270866
292	-0.7476778330626433	-0.0029547683098542486
293	-0.7473994646714116	-0.007205220899515653
294	-0.7425859023943727	-0.005112696580837188
295	-0.7416634745093099	-0.0054524520945007674
296	-0.7341455097744907	-0.010272397147549333
297	-0.7379535343070043	-0.01030785240829195
298	-0.7470675340529146	-0.0015877247949994187
299	-0.7515302215841794	-0.00480735562682255
300	-0.7385716088092182	-0.008338408211206289
301	-0.7376468893300246	-0.003900326579475821
302	-0.7491304754808988	0.0007598520753603518
303	-0.7501434035150384	-0.01591775381816115
304	-0.7550765455497511	-0.01594825617363296
305	-0.7481075571315864	-0.015488655808011913
306	-0.7456090433809653	-0.014868313509505359
307	-0.7494353739365172	-0.00981257145977421
308	-0.7318759560680458	-0.015560885084936858
309	-0.735320634319151	0.009160312306380616
310	-0.7332907281107772	0.012095297170750564
311	-0.7446895543810277	0.0026262691424427816
312	-0.7393993724911816	-0.005112427764879093
313	-0.7147032682404859	0.02131917614947651
314	-0.7083201602488531	0.0280124604690304
315	-0.7099901221065054	0.01359256532116653
316	-0.7206413229262177	-0.007477900998482597
317	-0.7224110140309608	-0.0001895188642499207
318	-0.7002408330440231	0.018429661082016567
319	-0.7023327972809114	0.02648528163591862
320	-0.7036578710034804	0.006596025136579117
321	-0.73703579206453	0.012848111378847423
322	-0.7449526007023771	0.0006000189251220317
323	-0.7529103846312947	-0.0038459163412801582
324	-0.7405611986154574	-0.013320190587026291
325	-0.7462695451850058	-0.008257880458054404
326	-0.7356656649265462	-0.006739152670406904
327	-0.7268625711002267	-0.010372583238334825
328	-0.7208093524099345	-0.008960553124144295
329	-0.7099251748348442	-0.02357583215364661
330	-0.6917666782154476	0.025181583146906956
331	-0.6900601429170716	0.026830148474679072
332	-0.7160631290929624	0.0018394637273219004
333	-0.7049202165885543	0.021985093912198144
334	-0.7089883553590642	0.0050174645886226586
335	-0.712416604623304	-0.001522071071929699
336	-0.6990182549719455	0.02924151514725687
337	-0.7023599512207938	0.021931073441721703
338	-0.6902301149562549	0.028880798907347335
339	-0.7070825171728641	0.02030846107605518
340	-0.706567673934279	-0.00013856894327616832
341	-0.7271940544082894	0.00066014821570154
342	-0.7361111268424048	0.0016992524319367314
343	-0.6903734107194464	-0.002667553297319063
344	-0.7092880234189105	0.0022276503545651176
345	-0.7052843342272174	-0.003342874619219521
346	-0.6889035410634271	0.0022094671598686766
347	-0.6805210627875634	-0.0011326926804445074
348	-0.6320818267663406	0.016905328576266247
349	-0.6268029798113197	0.042023579084408166
350	-0.6516143388697552	0.057988888597373736
351	-0.6870366739048008	0.029234946562533046
352	-0.669300502971209	0.03361571146160755
353	-0.636231414572201	0.016734682665141137
354	-0.5315620766489013	0.062343374947565006
355	-0.6325687262153706	0.06813179321225601
356	-0.6854083328898497	0.033086278500075374
357	-0.6948119322674885	-0.010820857974729994
358	-0.623155820863879	0.004556867632830795
359	-0.6090282902288736	0.044935970389521164
360	-0.62597625468088	0.038634354077506795
361	-0.6301249336922655	0.028132192502453912
362	-0.6314030214429354	0.04465534428160681
363	-0.6964674018462138	0.027451342897867406
364	-0.6972488932194838	0.009817089164664823
365	-0.707615483505781	0.014032400123994782
366	-0.7458169541407883	0.004994055302738522
367	-0.7389453014683931	-0.013316423030596
368	-0.7551844544996437	0.010902961123580699
369	-0.7763966132927467	-0.0036665302583412693
370	-0.7753746815452431	-0.00536861562534542
371	-0.7625303411419393	-0.005832889957671561
372	-0.7402924789244906	-0.005862525095286189
373	-0.7350297423395593	0.006026075115833603
374	-0.7136301499805369	0.020557556349611084
375	-0.7348866610459285	0.033498235785194966
376	-0.7449002456895879	0.012366648146394255
377	-0.7646975539051083	0.009411408563605865
378	-0.7776542688568522	-0.004822773430506455
379	-0.7390637175559684	-0.023952524234622265
380	-0.6782721930013924	0.018313338064429287
381	-0.6785551530456183	0.025921940160119915
382	-0.6004699617264702	0.018090215042023402
383	-0.5796754563589386	0.061618968242820156
384	-0.5818439744184378	0.036723058807326514
385	-0.6768427919804791	0.016924772463531888
386	-0.6274827264743118	-0.004811014393399868
387	-0.5894852928690458	4.846899428870871e-06
388	-0.5523970658214338	0.03607687210401634
389	-0.5857184490202293	0.05742188673708631
390	-0.669468715218913	0.036037500087130296
391	-0.7052672865679487	0.036379182163828044
392	-0.6858535975623952	0.015347422560589198
393	-0.6192169595543976	0.05503490359327471
394	-0.5956074205430598	0.017283899450648676
395	-0.6649082773127811	0.026189880997905465
396	-0.6756176962597646	0.04196640683870915
397	-0.6569759468479514	0.04312225838964281
398	-0.651638324908682	0.050239849354753736
399	-0.6426485048065519	0.0035823962944396466
400	-0.6841446586687491	0.03662072937028288
401	-0.702095339421511	0.03575202741163519
402	-0.7008450929033615	0.036385653387684735
403	-0.7137228208806967	0.029395440253848014
404	-0.732893637710616	0.018718655014501782
405	-0.7291290165346956	0.0016821092728610868
406	-0.680074632554546	-0.008697054366780966
407	-0.6332692155391354	0.03728774357034022
408	-0.6967281188167644	0.0366416460082586
409	-0.7049323914128603	0.019383143222347573
410	-0.6879669179403881	-0.0028282697903870796
411	-0.7211329793706985	0.026501333145233157
412	-0.7167826832027178	0.007627580190149346
413	-0.6806069156657475	0.017403785044968062
414	-0.6532533429637228	0.031157863663074777
415	-0.6664466645303326	0.05272525439375354
416	-0.6669836121906086	0.0040057289516505015
417	-0.7040827757124317	0.02457821079957355
418	-0.7283998453296946	0.019966216764568168
419	-0.7211432440810227	0.02064996406888561
420	-0.6382586051968051	-0.01641085685333541
421	-0.6686782366511211	0.04035067471940036
422	-0.682645289590654	0.05193996663442762
423	-0.667008535121623	0.024286188348161708
424	-0.624063554427668	0.008411077538508137
425	-0.6387080984214764	0.015717266641167425
426	-0.6289697722992564	0.034585133976023155
427	-0.6413253153186562	0.04531775621229585
428	-0.6661964589440439	0.057919514598576034
429	-0.6612980245611134	-0.0034701649616990515
430	-0.7270011874667696	0.016125552935105175
431	-0.698610662616064	0.01047841306895236
432	-0.7038705270464407	0.0409792222301735
433	-0.6705549463915936	-0.009046072263444642
434	-0.6579320870328657	0.020584681348337883
435	-0.6973165568410158	0.05521526518175617
436	-0.7111322955010655	0.03062736098946958
437	-0.7327308444355786	0.013524691494063544
438	-0.7246414508644115	0.024743721884480954
439	-0.7202411759209698	0.027803181424154284
440	-0.7223119993632647	0.004083741317540295
441	-0.7354464486023736	0.011174226756651317
442	-0.707316920473196	0.007681812164217155
443	-0.7100585333226045	-0.008768353864089846
444	-0.7010614512720896	-0.009605515115864598
445	-0.7301532165528489	0.011879014270160195
446	-0.7458505214348422	0.0067371414292802636
447	-0.7460555020491035	0.007339184723019177
448	-0.7394006670161881	-0.007291903891321637
449	-0.7294957428992763	0.0011113758613281173
450	-0.7201837719573253	-0.007121738189429842
451	-0.7150953168565617	0.021674400819297116
452	-0.7444658551991953	0.011413278090521421
453	-0.7479076345528389	0.005695525317792908
454	-0.7518930848013506	-0.007672085148776427
455	-0.7540192516021997	-0.007664876895693909
456	-0.7582778000610978	-0.003751059165611557
457	-0.7569143993755063	-0.009793801144407458
458	-0.7499889412522636	-0.003231852531429699
459	-0.7503984769493385	-0.006846814706639721
460	-0.7354475627813694	-0.014836127840750111
461	-0.7117813428432838	-0.0003639821101854617
462	-0.7317275719030096	0.027938626275482437
463	-0.7422091282401476	0.00993749433163035
464	-0.7295269122158002	0.019795391281393657
465	-0.7377444725618868	0.014541371996768106
466	-0.7488836967264911	-0.005771483151096973
467	-0.748188010150437	-0.009900403041594886
468	-0.7410013643957255	-0.01595522946694461
469	-0.7433311627081459	-0.017089579926181146
470	-0.7573356545684874	-0.005122050132621937
471	-0.7493313795462944	-0.012240107033865135
472	-0.7063746752959731	-0.004437463239008508
473	-0.7370927084400624	0.018754796139878595
474	-0.7480721387196162	0.007852553811106009
475	-0.7521727917036072	0.0021462259035962307
476	-0.7455626526100654	0.011018459878651165
477	-0.7471312437045997	0.000405107598183419
478	-0.7507646450473328	-0.00935850374378777
479	-0.7564985574457784	-0.008826834892119207
480	-0.7369372259686842	0.007447546122259797
481	-0.7388770757431372	0.01947049281148742
482	-0.7479681494495143	0.005096577787875046
483	-0.7467815844691568	0.0074961307599394145
484	-0.7426166089913636	0.005514659820100489
485	-0.7430924471006096	0.006930096733181803
486	-0.7490895419373097	-0.00889915346884499
487	-0.7432310366851368	-0.013552478103305196
488	-0.7390385819549864	-0.016939528125575382
489	-0.7227170359904156	-0.027838003705050598
490	-0.7093385465136879	-0.03173259740575395
491	-0.7509544272560275	-0.004917524321448403
492	-0.7377236647964525	-0.02701345215621846
493	-0.7495824105377671	-0.017018844938403128
494	-0.7476393875582884	-0.010213315121079505
495	-0.7502964470534271	-0.00790769076072293
496	-0.7395277063279418	-0.016819469009403527
497	-0.7495148058519706	-0.00895342482757023
498	-0.7531050194553432	-0.011146504254507202
499	-0.7529568221841619	-0.015533138055035341
500	-0.7496401137944763	-0.020684610680934547
501	-0.7403739951920636	-0.018098826447337363
502	-0.7537575445521645	-0.00858817485491141
503	-0.7525353399121979	-0.0018932769565282318
504	-0.7412740381180359	-0.011582049672581302
505	-0.7372144190226246	-0.01798079844338325
506	-0.74197342774525	-0.020776994250605006
507	-0.7359633009464545	-0.02605709410110571
508	-0.7247006074006894	-0.03458093135087543
509	-0.7319772378002831	-0.020673334494777384
510	-0.746928930425739	-0.011817253623056877
511	-0.7450531809547434	-0.009221302454549801
512	-0.7503617986851866	-0.005548398527102326
513	-0.7204740896723486	-0.03382445491389071
514	-0.6817736056566622	-0.05276583911295729
515	-0.6620193530180923	-0.05109923307743878
516	-0.6867305254593185	-0.039086757710066505
517	-0.6721282832390598	-0.046667132643070326
518	-0.6806040348700403	-0.03686431162659373
519	-0.6711709964302378	-0.044417566536497304
520	-0.6795509606891733	-0.041166529857108454
521	-0.6877238470235809	-0.04114329150392884
522	-0.6661320296273852	-0.03784250153212525
523	-0.6338672535173321	-0.05863982491747465
524	-0.6538099539629724	-0.04179320198142142
525	-0.6873938673428246	-0.03857317598692873
526	-0.7134808556851227	-0.030867919645724506
527	-0.725486267910201	-0.034752721976626086
528	-0.7335952333594221	-0.026204527218356134
529	-0.6451099231274701	-0.05904245591707287
530	-0.6792078242581819	-0.03254195695638023
531	-0.6706865175566169	-0.04200710348834671
532	-0.643752956523241	-0.062252619367721
533	-0.6356382983679019	-0.055461378938401494
534	-0.6630102147433664	-0.04238068802199973
535	-0.6657445514457997	-0.045530486933390665
536	-0.664497794494517	-0.043451342284046686
537	-0.6585293442815736	-0.055603895546149765
538	-0.657579317711307	-0.05173534291926446
539	-0.7163817704533371	-0.011400990662267628
540	-0.68600378706476	-0.04368281683968184
541	-0.6629035198453352	-0.06254379863337789
542	-0.6491317141370113	-0.06020427889322408
543	-0.6535660375567546	-0.043534299937534056
544	-0.6385881470617113	-0.047360785442833106
545	-0.6406865685250643	-0.0497396966181614
546	-0.6857695396615994	-0.022440570461539546
547	-0.6677117038885992	-0.03988130195271197
548	-0.6461605547465433	-0.05648281619501108
549	-0.630770453982178	-0.06113659854615628
550	-0.6242906665019341	-0.05604576149894419
551	-0.6235040992102582	-0.05440270498798259
552	-0.6154353638538033	-0.05735999337019585
553	-0.6063509370342731	-0.058465755232923515
554	-0.6207784348799114	-0.044041356268500975
555	-0.6211000841891852	-0.06252034623254916
556	-0.6407533585726487	-0.0576977067824889
557	-0.5947590028331676	-0.07391026582543003
558	-0.5881336597759285	-0.0686297096523498
559	-0.5870266849089156	-0.05744670969866297
560	-0.6686735633816471	-0.024033394065391216
561	-0.6977867227629311	-0.014708955134776401
562	-0.6865817678962733	-0.03207572732905021
563	-0.690607383173098	-0.030298257706043854
564	-0.6589681205935125	-0.05467636772759261
565	-0.6355323619801966	-0.0637912701513559
566	-0.6183074363326335	-0.06241668414907961
567	-0.6144398988105336	-0.06326940019720796
568	-0.6115736714630643	-0.0627083685269149
569	-0.6320084588290144	-0.06063329077553512
570	-0.6560448878743723	-0.05244505857617862
571	-0.6562708596033018	-0.04230819890944301
572	-0.679197530124831	-0.02653398253312703
573	-0.6437202463231023	-0.054533107246285906
574	-0.6176624390059973	-0.062377572009742525
575	-0.6054626511935527	-0.06310484607988616
576	-0.601214682630922	-0.0677972297803786
577	-0.6002623012894168	-0.0643879278953282
578	-0.6117718054422211	-0.055743748040450694
579	-0.6511835349363915	-0.04374047811197449
580	-0.6623809702076001	-0.04207630006703409
581	-0.7012720894688496	-0.022274386920002904
582	-0.6624890300040174	-0.04371050824768161
583	-0.6221423984361388	-0.06011637498591069
584	-0.615925585959412	-0.06083847807752404
585	-0.6461900699755571	-0.05079403425229968
586	-0.6788536000463757	-0.0319373929157508
587	-0.6725578429321925	-0.04076042733861604
588	-0.6823471898274719	-0.03925048197247102
589	-0.7101518881911141	-0.029043058027667927
590	-0.722618731459423	-0.021808535122079045
591	-0.6713042707489723	-0.058028528368086064
592	-0.6783909565639642	-0.03557159382559521
593	-0.6656397039200537	-0.03459037126991335
594	-0.6715094174840047	-0.02238871799095249
595	-0.6835210299223835	-0.04342863259262776
596	-0.6787853717199873	-0.04935423462890948
597	-0.6843387251638475	-0.05279284003914018
598	-0.6992432034272856	-0.04235218156108251
599	-0.7172727199307306	-0.03642402943663152
600	-0.7195655476766939	-0.025930373608314666
601	-0.7234963630240513	-0.02647393630031241
602	-0.7216771488033499	-0.029960451439721446
603	-0.7117158442455567	-0.034822976585743924
604	-0.6820787800364908	-0.05052109714182466
605	-0.6865564571305602	-0.0509212045452747
606	-0.6882979544879029	-0.04400914560125506
607	-0.685878174059975	-0.043142851870561154
608	-0.6955137576290453	-0.037868017943152886
609	-0.6944757913076078	-0.03870142016827653
610	-0.6712939813798154	-0.05106665686566113
611	-0.7132520728730755	-0.016845136493523018
612	-0.7296185888832903	-0.020857379228414186
613	-0.7204244764377646	-0.013957365241733584
614	-0.7159758720270792	-0.029202331065365943
615	-0.7307398614582037	-0.023455372227733633
616	-0.7402521940945334	-0.015210433294178767
617	-0.7556967431657404	-0.005053261252214369
618	-0.739952970743326	-0.02593069713783439
619	-0.7269678176739294	-0.03471215670895156
620	-0.7322395100614053	-0.023339199205376342
621	-0.7339912467847644	-0.020966108130881702
622	-0.7366967162995077	-0.00980080856549957
623	-0.729714527309089	-0.015187367818850175
624	-0.7314419222894185	-0.009608657454312958
625	-0.7272658580531977	-0.019556758432700775
626	-0.7405928808842488	-0.01958595820910651
627	-0.7464067283820932	-0.009996882447284751
628	-0.747831865258215	-0.008165125064804508
629	-0.7500559205128325	-0.0072339940999891685
630	-0.7422357797934044	-0.015560732027671307
631	-0.7488359794829678	-0.009426240615769509
632	-0.7472239558590579	-0.01698982918375139
633	-0.7516589575837976	-0.014781765706806579
634	-0.7484405525969077	-0.003350986257681367
635	-0.7466709888916743	-0.004498997950247958
636	-0.740682471825812	-0.013325844159098049
637	-0.7376674292915978	-0.017290268367517254
638	-0.7464789150063822	-0.009246668844471527
639	-0.7425987934888255	-0.011109578820440953
640	-0.7445289508586701	-0.0022525669696246164
641	-0.7187828234868957	-0.015513505914440744
642	-0.7047140945984991	0.006481585208635826
643	-0.7158400272430074	0.011459958981861376
644	-0.7104275458068215	0.03068876969790069
645	-0.7260791332621457	0.01192493825183776
646	-0.718422368495882	0.014617726860997424
